Agent_id,agent_city,agent_firm_name,agent_state
2397,Vienna,NA,VIRGINIA
2398,New York,"Parwani Law Firm, P.C.",NEW YORK
2399,Placentia,NA,CALIFORNIA
2400,Hagatna,"Baumann Kondas & Xu, Llc.",GUAM
2401,Dallas,Munsch Hardt Kopf & Harr Pc,TEXAS
2402,El Monte,Law Offices Of Pujie Zheng,CALIFORNIA
2403,Chicago,Vedder Price P.C.,ILLINOIS
2404,Edison,"Law Office Of Thomas V Allen, Pllc",NEW JERSEY
2405,San Diego,National Immigration Law Corporation,CALIFORNIA
2406,San Jose,Law Office Of Stanley Chao,CALIFORNIA
2407,Bronx,Law Office Of Nicola Mccusker,NEW YORK
2408,New York,"Barst Mukamal & Kleiner, Llp",NEW YORK
2409,Palisades Park,"Choi & Associates, P.C.",NEW JERSEY
2410,Auburn Hills,Law Office Of Rona M. Lum,MICHIGAN
2411,Champaign,NA,ILLINOIS
2412,Edison,"Law Office Of Thomas V Allen, Pllc.",NEW JERSEY
2413,Newark,Dornbaum & Peregoy,NEW JERSEY
2414,Arlington,NA,VIRGINIA
2415,Philadelphia,"Salaman, Grayson And Henry, Pc",PENNSYLVANIA
2416,Duluth,"Park & Associates, P.C.",GEORGIA
2417,New York,"Tla Law, Attorneys At Law Pllc",NEW YORK
2418,Boston,Ntt Data Inc.,MASSACHUSETTS
2419,New York,"Jesus Martin L. Reyes, Attorney-At-Law",NEW YORK
2420,Detroit,"Kerr, Russell And Weber, Plc",MICHIGAN
2421,Calabasas Hills,"Global Immigration Partners, Inc.",NA
2422,Encino,Tasoff And Tasoff Pc,CALIFORNIA
2423,Miami,"Fragomen, Del Rey, Bernsen & Loewy Llp",FLORIDA
2424,Columbia,"Lawrence J. Needle, Pa",SOUTH CAROLINA
2425,Placentia,Law Offices Of Bharati Shah,CALIFORNIA
2426,Gibsonia,Seth Law Associate,PENNSYLVANIA
2427,Evergreen,NA,COLORADO
2428,Reston,"High-Tech Immigration Law Group, Pllc",VIRGINIA
2429,Miami,Antonia Canero P.A. Dba Canero Immigration Law Firm,FLORIDA
2430,Atlanta,Sharma Yaskhi & Associates,GEORGIA
2431,Carrollton,"The Kim Law Firm, P.C.",TEXAS
2432,Newton,Monique Kornfeld Law Office,MASSACHUSETTS
2433,Miami,"Alien Labor Certification Consultant Corporation, Inc.",FLORIDA
2434,San Diego,"Fragomen, Del Rey, Bernsen, & Loewy, Llp.",CALIFORNIA
2435,Houston,"Vijay K. Kale, P.C.",TEXAS
2436,Los Angeles,"Law Offices Of Kyung Hee Lee, Pc",CALIFORNIA
2437,Huntsville,"June Wang, Attorney At Law",ALABAMA
2438,Orlando,Maney & Gordon Pa,FLORIDA
2439,Miami,Bernstein & Berger,NA
2440,Pittsburgh,Fox Rothschild Llp,PENNSYLVANIA
2441,Atlanta,"Fragomen, Del Rey, Bersen, And Loewy Llp",GEORGIA
2442,Pittsburgh,Seth Law Associates,PENNSYLVANIA
2443,Boston,"Fragomen, Del Rey, Bernsen, And Loewy, Llp",MASSACHUSETTS
2444,Chicago,"Minsky, Mccormick & Hallagan, P.C.",ILLINOIS
2445,Washington,"Immigration Law Group, P.C.",DISTRICT OF COLUMBIA
2446,Rockville,Law Office Of Eva Y. Xu,MARYLAND
2447,New York,"Nathan Waxman, Pllc",NEW YORK
2448,Pacific Palisades,"Loke Walsh Immigration Law, Pc",CALIFORNIA
2449,New York,"Nathan A. Waxman, Pllc",NEW YORK
2450,Suwanee,Whitlock Law Llc,GEORGIA
2451,Washington,Trow & Rahal P.C.,DISTRICT OF COLUMBIA
2452,Ann Arbor,Law Offices Of Afaf Vicky Farah,MICHIGAN
2453,Colorado Springs,Hanes And Bartels Llc,COLORADO
2454,Vienna,David Z. Lu & Associates,VIRGINIA
2455,Ashburn,Grace M Esnardo Llc,VIRGINIA
2456,Philadelphia,Obermayer Rebmann Maxwell & Hippel Llp,PENNSYLVANIA
2457,Aliso Viejo,Valdez Immigration Law Firm,CALIFORNIA
2458,Portland,"Parker, Butte & Lane, P.C.",OREGON
2459,San Diego,Han & Associates,CALIFORNIA
2460,Boston,Law Offices Of Edward R White,MASSACHUSETTS
2461,Memphis,Butler Snow Llp,TENNESSEE
2462,New York,Breznick & Cavallo Pc,NEW YORK
2463,South Pasadena,"Law Offices Of Hwang & Weiss, P.C.",CALIFORNIA
2464,Dayton,Inderjit K Sidhu Esq Llc,NEW JERSEY
2465,West Bloomfield,"Kathuria Law Group, P.C.",MICHIGAN
2466,Portland,Davis Wright Tremaine Llp,OREGON
2467,Burlingame,"Warren K. Woo, Attorney At Law",CALIFORNIA
2468,Atlanta,Banta Immigration Law Ltd.,GEORGIA
2469,Dallas,"Miley & Brown, P.C.",TEXAS
2470,Buffalo,Hodgson Russ Llp,NEW YORK
2471,Raleigh,"Ogletree, Deakins, Nash, Smoak, Stewart, Pc",NORTH CAROLINA
2472,Houston,NA,TEXAS
2473,Lake Oswego,Marandas & Mcclellan Llc,OREGON
2474,North Kansas City,"Mccrummen Immigration Law Firm, Llc",MISSOURI
2475,Minneapolis,Myers Thompson P.A,MINNESOTA
2476,Johns Creek,Monica Wu Pc,GEORGIA
2477,Tampa,"Shumaker, Loop & Kendrick, Llp",FLORIDA
2478,San Francisco,Law Offices Of Svetlana L Kaff,CALIFORNIA
2479,Jacksonville,The Sharma Law Office,FLORIDA
2480,Auburn,Us Visa Pro/Monique K. Meadows Pa,ALABAMA
2481,New York,"Epstein, Becker & Green P.C.",NEW YORK
2482,Woodland Hills,Law Office Of Fred Voigtmann Pc,CALIFORNIA
2483,Pleasantville,Rosen Law Group Pllc,NEW YORK
2484,Washington,"Mayer Brown, Llp",DISTRICT OF COLUMBIA
2485,Saint Paul,Leung Law Office,MINNESOTA
2486,Washington,Duane Morris Llp,DISTRICT OF COLUMBIA
2487,Pittsburgh,"Cohen & Grigsby, Pc",PENNSYLVANIA
2488,New York,"Emandi Law Firm, P.C.",NA
2489,Cleveland Heights,Law Offices Of Marin K. Ritter Llc,OHIO
2490,Windsor,Hulka Porter,NA
2491,Alpharetta,"Vujjini & Associates,Llc",GEORGIA
2492,City Of Industry,"Shiang Law Firm, P. C.",CALIFORNIA
2493,Bloomington,Karam Law,MINNESOTA
2494,Sherman Oaks,Miyamoto & Florey Llp,CALIFORNIA
2495,Cheshire,"Patricia A. Murphy, Esq., Llc",CONNECTICUT
2496,San Francisco,Goeschl Law Coporation,CALIFORNIA
2497,New York,Rekhi Law Offices Llc,NEW YORK
2498,New York,"Fragomen, Del Rey, Bernsen & Lowey Llp",NEW YORK
2499,Miami,"Bernstein & Berger, P.A.",FLORIDA
2500,Fullerton,"Phoebe Y. Lee, Attorney At Law",CALIFORNIA
2501,Birmingham,Tedrow & Myers Immigration Law Group,ALABAMA
2502,Pacific Palisades,Loke Walsh Immigration Law Pc,CALIFORNIA
2503,Doral,"Karen L. Varela, P.A.",FLORIDA
2504,Long Beach,Law Office Of John N. Tsuchida,CALIFORNIA
2505,New York,"Fragomen, Del Rey, Bernsen, & Loewy, Llp",NEW YORK
2506,Seattle,Macdonald Hoague & Bayless,WASHINGTON
2507,Dallas,Cowles & Thompson,TEXAS
2508,Houston,Law Offices Of Chen & Associates,TEXAS
2509,Austin,Boulette & Golden Llp,TEXAS
2510,San Francisco,Law Office Of Marina Serebryanaya,CALIFORNIA
2511,Richardson,"Patel & Associates, Pllc",TEXAS
2512,Los Angeles,"Lee, Han & Paciocco, Llp",CALIFORNIA
2513,Reston  Va,"High-Tech Immigration Law Group, Pllc",VIRGINIA
2514,San Jose,Law Offices Of Schwerin And Sumcad,CALIFORNIA
2515,Atlanta,"Fragomen, Del Rey, Bersen & Loewy, Llp",GEORGIA
2516,Fairfax,Law Offices Of Valera & Associates Pc,VIRGINIA
2517,Fremont,Baughman And Wang Attorneys At Law,CALIFORNIA
2518,New York,Law Offices Of Mark E Nerenberg Pc,NEW YORK
2519,Los Angeles,Alg Lawyers,CALIFORNIA
2520,San Diego,Law Office Of Guy G. Grande,CALIFORNIA
2521,San Jose,Law Office Of Heng-Yi Liang,CALIFORNIA
2522,Washington,"Maggio Kattar,Pc",DISTRICT OF COLUMBIA
2523,San Mateo,Natural Econometric Incorporated,CALIFORNIA
2524,Alexandria,"Chun & Associates, Llc",VIRGINIA
2525,Phoenix,"Law Offices Of Nicomedes E. Suriel, Llc",ARIZONA
2526,College Station,Texas A&M University,TEXAS
2527,Cincinnati,Suhre & Associates Llc,OHIO
2528,Newport Beach,Lmg Law Group,CALIFORNIA
2529,Seattle,Ryan Swanson & Cleveland,WASHINGTON
2530,Reston,"Law Office Of Charles A. Tievsky, Plc",VIRGINIA
2531,Los Angeles,Worldview Law Group,CALIFORNIA
2532,Auburn,Us Visa Pro/Monique K Meadows Pa,ALABAMA
2533,Detroit,"Kerr, Russell & Weber, Plc",MICHIGAN
2534,Tucson,"Goldman & Goldman, P.C",ARIZONA
2535,New York,"C. Steven Horn & Associates, P.C.",NEW YORK
2536,Santa Clara,Law Offices Of Aruna Venkidu & Raj,CALIFORNIA
2537,New York,"Fragomen, Del Rey, Bersen & Loewy, Llp",NEW YORK
2538,Washington,"Butzel Long, P.C.",DISTRICT OF COLUMBIA
2539,New York,Law Office Of Sook Jin Kang Pc,NEW YORK
2540,Los Angeles,Law Office Of Ruben Martinez Jr.,CALIFORNIA
2541,Pittsburgh,May Law Group,PENNSYLVANIA
2542,Sherman Oaks,Kevork Law,CALIFORNIA
2543,Centerville,NA,MASSACHUSETTS
2544,Newport News,"Cowardin, Kim & Riddle",VIRGINIA
2545,Ithaca,"True, Walsh And Sokoni, Llp",NEW YORK
2546,Miami,"Bradley June, Attorney",FLORIDA
2547,Salt Lake City,Jones Waldo,UTAH
2548,Philadephia,"Klasko Immigration Law Partners, Llp",PENNSYLVANIA
2549,Westborough,Law Office Of Yaran Pan,MASSACHUSETTS
2550,New York,Law Office Of Hyung Sig Kim,NEW YORK
2551,Atlanta,"The Fogle Law Firm, Llc",GEORGIA
2552,Tucson,Wolf & Sultan P.C.,ARIZONA
2553,Hartford,NA,CONNECTICUT
2554,Tucson,Wolf & Sultan Pc,ARIZONA
2555,San Francisco,Law Office Of Marcia I. Perez,CALIFORNIA
2556,Greenville,Ogltree Deakins Law Firm,SOUTH CAROLINA
2557,Troy,Elllis Porter Plc,MICHIGAN
2558,Bethesda,"Leavy, Frank & Delaney, Llc",MARYLAND
2559,New York,"Masliah & Soloway, P.C.",NEW YORK
2560,Dallas,Jmo Firm Pllc,TEXAS
2561,Newark,Peddibhotla Law Firm,CALIFORNIA
2562,Newark,Epstein Becker & Green Pc,NEW JERSEY
2563,Los Angeles,Law Offices Of Jack C Sung,CALIFORNIA
2564,New York,Roger Higbie Law Office,NEW YORK
2565,Brooklyn,Law Offices Of Laura Leibfreid Pllc,NEW YORK
2566,Greensboro,Smith Moore Leatherwood Llp,NORTH CAROLINA
2567,Elizabeth,Rondon Law Group Llc,NEW JERSEY
2568,Washington,"Tobin, O'Connor & Ewing",DISTRICT OF COLUMBIA
2569,Amarillo,"Shilpa Shah, Attorney At Law",TEXAS
2570,Cambridge,"O'Donoghue & Ditrani, Llc",MASSACHUSETTS
2571,Atlanta,Nelson Mullins Riley \& Scarborough Llp,GEORGIA
2572,Wexford,"Vetresca & Ventresca, Llp",PENNSYLVANIA
2573,Cleveland,Ice Miller Llp,OHIO
2574,Des Plaines,NA,ILLINOIS
2575,Boston,"Mintz, Levin, Cohn, Ferris, Glovsky, & Popeo P.C.",MASSACHUSETTS
2576,Washington,"Bedi & Martinez, Esqs.",DISTRICT OF COLUMBIA
2577,Nampa,NA,IDAHO
2578,Houston,Berry Appleman & Leidman Llp,TEXAS
2579,Detroit,"Butzel Long, A Professional Corporation",MICHIGAN
2580,Manchester,Drummond Woodsum,NEW HAMPSHIRE
2581,Troy,Ellis Porter,MICHIGAN
2582,Fremont,Sw Law Group. P.C.,CALIFORNIA
2583,San Jose,Law Office Of Alison Yew,CALIFORNIA
2584,New York,"Law Office Of Paul O'Dwyer, P.C.",NEW YORK
2585,Fort Lauderdale,Stearns Weaver Miller Et Al,FLORIDA
2586,Houston,Quan Law Group,TEXAS
2587,Seattle,"Kotokawa & Isohata, Ps",WASHINGTON
2588,Richmond,Patel & Associates,NA
2589,Coral Gables,Law Offices Of Sandra I Murado P.A.,FLORIDA
2590,Los Angeles,Law Offices Of Carl Shusterman,NA
2591,New York,"Ozisik, Pllc",NEW YORK
2592,Oklahoma City,"Stump And Associates, Pc",OKLAHOMA
2593,Manhattan Beach,Madison Piper Pc,CALIFORNIA
2594,Summit,Fyz Law Group Llp,NEW JERSEY
2595,Havertown,Law Office Of Marianthe Budike,PENNSYLVANIA
2596,Cleveland,Margaret Wong & Assoc,OHIO
2597,Boston,Maiona  Ward,MASSACHUSETTS
2598,Raleigh,Ogletree Deakins Nash Smoak & Stewart Pc,NORTH CAROLINA
2599,Indianapolis,Gresk & Singleton Pc,INDIANA
2600,Mobile,Burr & Forman Llp,ALABAMA
2601,Hilo,"Torkildson, Katz, Moore, Hetherington & Harris",HAWAII
2602,Chicago,Law Office Of Richard E Schimmel Pc,ILLINOIS
2603,Boston,"Mintz, Levin, Cohn, Ferris, Glovsky And Popeo Pc",MASSACHUSETTS
2604,Skokie,Immigration Law Associates Pc,ILLINOIS
2605,Ann Harbor,"Dehai Tao, P.C.",MICHIGAN
2606,Bellevue,Law Offices Of Anca Daian,WASHINGTON
2607,Jericho,"Bhatt Law, Pllc",NEW YORK
2608,Duluth,"Immigration Law Office Of Hyon C Lee, Pc",GEORGIA
2609,Newark,Shah Peerally Law Group,CALIFORNIA
2610,Woodland Hills,"Danziger And Mei,  A Professional Law Corporation",CALIFORNIA
2611,Troy,Law Office Of Leila Freijy Pllc,MICHIGAN
2612,Novi,Varnum Llp,MICHIGAN
2613,New York,Greg Deguzman Law Office P.C.,NEW YORK
2614,Washington,Guanghua Law Group,DISTRICT OF COLUMBIA
2615,Burtonsville,"Law Offices Of Shamala J. Bhat, P.C.",MARYLAND
2616,Schaumburg,"International Legal And Business Services Group, Llp.",ILLINOIS
2617,Honolulu,Law Offices Of Kahbo Dye-Chiew,HAWAII
2618,Charlotte,"Kushner And Kushner, P.C.",NORTH CAROLINA
2619,San Antonio,"De Mott, Mcchesney, Curtright And Armendariz Llp",TEXAS
2620,Los Angeles,Law Offices Of Laurent C. Vonderweidt,CALIFORNIA
2621,Kalamazoo,Miller Johnson,MICHIGAN
2622,Portland,NA,MAINE
2623,Hamden,Lamboley Law Firm Llc,CONNECTICUT
2624,New York,Tarter Krinsky \& Drogin Llp,NEW YORK
2625,New York,Dutta Law Firm,NEW YORK
2626,Fort Lee,Law Offices Of Changhyun Park,NEW JERSEY
2627,Chicago,"Wang, Leonard & Condon",ILLINOIS
2628,South San Francisco,Law Offices Of Marc M. Yelnick,CALIFORNIA
2629,San Juan,"Casillas Santiago & Torres, Llc",PUERTO RICO
2630,Philadelphia,"Orlow And Orlow, P.C.",PENNSYLVANIA
2631,El Monte,Law Offices Of Jonathan Liang,CALIFORNIA
2632,San Diego,"Fragomen, Del Rey, Bernsen & Loewy, Llp.",CALIFORNIA
2633,Fullerton,"Law Offices Of Lee & Kim, A P.C.",CALIFORNIA
2634,Fort Lee,"Wang Mugno And Park, Llc",NEW JERSEY
2635,South Plainfield,Rastogi & Associates,NEW JERSEY
2636,Santa Clara,Chugh Llp,CALIFORNIA
2637,New York,"Law Offices Of Peng Fang, P. C.",NEW YORK
2638,Los Angeles,Law Offices Of James S. Hong,CALIFORNIA
2639,Pittsburgh,Goldstein & Associates,PENNSYLVANIA
2640,Sylvan Lake,Kaplovitz And Assoc.,MICHIGAN
2641,Gainesville,"Lorenzo M. Lleras, P.A.",FLORIDA
2642,Matawan,"Fragomen, Del Rey, Bernsen, & Lowey, Llp",NEW JERSEY
2643,Edison,Paul Szeto Llc Law Office,NEW JERSEY
2644,Silver Spring,Barnabas Law Firm Llc,MARYLAND
2645,Omaha,Jackson Lewis Pc,NA
2646,New York,Law Offices Of Mark C. Kalish,TEXAS
2647,Houston,Law Office Of Imdad Seehar,TEXAS
2648,Cleveland,Margaret W. Wong & Associates Llc,OHIO
2649,New York City,Glassman & Gadaleta,NEW YORK
2650,Santa Clara,The Law Offices Of Aruna Venkidu & Raj,CALIFORNIA
2651,Birmingham,Ben T Liu Attoreny,MICHIGAN
2652,Pittsburgh,Kl Gates Llp,NEW YORK
2653,Pittsburgh,K&L Gates Centre,PENNSYLVANIA
2654,New York,"Fragomen Del Rey Bersen & Loewy, Llp",NEW YORK
2655,Boston,"Iandoli Desai & Cronin, P.C.",MASSACHUSETTS
2656,Jacksonville,"Constangy, Brooks, Smith, & Prophete, Llp",FLORIDA
2657,New York City,NA,NEW YORK
2658,Greenbelt,"Robinson Kirlew & Associates, P.C.",MARYLAND
2659,Jenkintown,Law Office Of Min Hwan Ahn,PENNSYLVANIA
2660,Atlanta,Bridgehouselaw Llp,NA
2661,Minnetonka,"Bruner Law Group, Pllc",MINNESOTA
2662,Houston,Giron Kirby Law Group,TEXAS
2663,Raleigh,Parker Poe Adams & Bernstein Llp,NORTH CAROLINA
2664,Newark,Harlan York And Associates,NEW JERSEY
2665,Northbrook,"The Offices Of Ronald S. Shapiro, Ltd.",ILLINOIS
2666,Troy,Fragomen Del Rey Bernsen & Loewy,MICHIGAN
2667,Detroit,"Miller, Canfield, Paddock And Stone, Plc",MICHIGAN
2668,Phoenix,Tancer Law Firm Plc,ARIZONA
2669,New Buffalo,"Carpenter & Capt, Chartered",MICHIGAN
2670,Wayne,The Law Office Of Matthew I Hirsch,PENNSYLVANIA
2671,Atlanta,Fordharrison Llp,GEORGIA
2672,Cerritos,"The Chugh Firm, Apc",CALIFORNIA
2673,Rowland Heights,NA,CALIFORNIA
2674,Atlanta,Schwartz Posel Immigration Law Group,GEORGIA
2675,New York,"Law Office Of Frank Xu, Pllc",NEW YORK
2676,Duluth,"Woon Kim Law Group, Pc",GEORGIA
2677,New York,Tarter Krinsky & Drogin Llp,NEW YORK
2678,Edison,"Chugh, Llp",NEW JERSEY
2679,Houston,"Zhang & Associates, P.C.",TEXAS
2680,Houston,Patrizia Papaianni Pc,TEXAS
2681,Washington,"Wasserman, Mancini & Chang Pc",DISTRICT OF COLUMBIA
2682,Buffalo,Serotte Law,NEW YORK
2683,Santa Ana,The Lewis Law Group,CALIFORNIA
2684,San Francisco,Law Office Of Christine Troy,CALIFORNIA
2685,Fort Worth,NA,TEXAS
2686,Tysons,Hauswiesner Law Group Plc,VIRGINIA
2687,New York,Olson & Ishizuka Law Offices Pc,NEW YORK
2688,Aventura,Law Offices Of Sirota & Associates Pa,FLORIDA
2689,Annandale,Alfred C. Tecson Law Office,VIRGINIA
2690,Norcross,"The Oh Law Group, Llc",GEORGIA
2691,Los Angeles,"Humberto R. Gray, A Professional Law Corporation",CALIFORNIA
2692,Coral Gables,"Law Offices Of Moneque S. Walker, P.A.",FLORIDA
2693,Calabasas,Global Immigration Partners,CALIFORNIA
2694,Houston,Law Offices Of Misbah Chaudhry,TEXAS
2695,Grosse Pointe Park,"Law Offices Of Ingrid K. Brey, P.C.",MICHIGAN
2696,Raleigh,"Jennifer Chun, Pllc",NORTH CAROLINA
2697,Chicago,"Fisher & Phillips, Llp",ILLINOIS
2698,Los Angeles,Law Office Of Kenneth H. Choi,CALIFORNIA
2699,Vancouver,Pwc Law Llp,NA
2700,Akron,"The Law Office Of Eleanor J Tschugunov, Llc",OHIO
2701,New York,Law Offices Of Jay D. Steinberg,NEW YORK
2702,Atlanta,"Baker, Donelson, Bearman, Caldwell & Berkowitz, P.C.",GEORGIA
2703,Monterey Park,Law Offices Of Justin Tseng,CALIFORNIA
2704,Toronto  On,Egan Llp,NA
2705,San Jose,"Ling & Su, Llp",CALIFORNIA
2706,Boston,"Fragomen, Del Rey, Bernsen, And Loewy, Llp",NA
2707,Los Angeles,Tafapolsky And Smith,CALIFORNIA
2708,Ann Arbor,"Richard W. Pierce, Pc",MICHIGAN
2709,Dallas,Susan Bond Pc,TEXAS
2710,Lyndhurst,"Svetlana Ktas Esq., Llc",OHIO
2711,Greensboro,"Law Office Of Neelam Bhardwaj, Pllc",NORTH CAROLINA
2712,Fremont,American Visa Law Group,CALIFORNIA
2713,New York,"Reina Boaz Law, Pllc",NEW YORK
2714,New York,Thomas J Biow,NEW YORK
2715,Columbia,"Boykin Davis And Smiley, Llc",SOUTH CAROLINA
2716,New York,Law Office Of Andrew D Park,NEW YORK
2717,Brooklyn,Kirberger Pc,NEW YORK
2718,Columbus,Harrison-Donaldson Attorney At Law,OHIO
2719,Auburn,NA,ALABAMA
2720,Los Angeles,"Jcs Immigration & Visa Law Office, Apc",CALIFORNIA
2721,Boston,Yang And Sacchetti,MASSACHUSETTS
2722,Washington,Maggio & Kattar Pc,DISTRICT OF COLUMBIA
2723,Seattle,Li Immigration Law Pllc,WASHINGTON
2724,Memphis,"Jackson Lewis, Pc",TENNESSEE
2725,Moraga,Law Office Of Jennie L. Lee,CALIFORNIA
2726,City Of Industry,NA,CALIFORNIA
2727,Houston,Jurisprudencia,TEXAS
2728,Cleveland,Herman Legal Group,OHIO
2729,Boston,"Barker, Epstein & Loscocco",MASSACHUSETTS
2730,Alexandria,NA,VIRGINIA
2731,Rolling Meadows,NA,ILLINOIS
2732,Chicago,Barnes & Thornburg Llp,ILLINOIS
2733,Phoenix,"Osborn Maledon, P.A.",ARIZONA
2734,Toledo,"Shumaker, Loop & Kendrick Llp",OHIO
2735,Boston,NA,MASSACHUSETTS
2736,Gainesville,Robert J Jacobs Immigration Law Pllc,FLORIDA
2737,New York,Scott Legal Pc,NEW YORK
2738,New York,Law Office Of Stephen M. Perlitsh,NEW YORK
2739,Century City,Law Offices Of Elahe Najfabadi,CALIFORNIA
2740,New York,"Smith, Gambrell & Russell, Llp",NEW YORK
2741,Jersey City,"Law Offices Of Marina Dimentman, P.C.",NEW JERSEY
2742,Washington,"Butzel Long, Pc",DISTRICT OF COLUMBIA
2743,Houston,"Lin & Valdez, Llp",TEXAS
2744,New York,"O'Neill, Dimanno & Kelly",NEW YORK
2745,Cleveland,"Margaret W. Wong & Assoc. Co., Lpa",OHIO
2746,Atlanta,"Law Offices Of Yong Men, P.C.",GEORGIA
2747,Minnetonka,Steven C. Thal P.A.,MINNESOTA
2748,Burlingame,NA,CALIFORNIA
2749,Santa Monica,Law Offices Of Steven R. Landaal,CALIFORNIA
2750,New York,Law Offices Of Mark C. Kalish,NEW YORK
2751,Hyattsville,Neiswanger Management Services,MARYLAND
2752,Minneapolis,"Aronson & Associates, Pa",MINNESOTA
2753,Phoenix,Law Office Of Joy Huang Pllc,ARIZONA
2754,Los Angeles,"Fragomen, Del Rey, Bernsen, And Loewy Llp",CALIFORNIA
2755,Coral Gables,"Fragomen, Del Rey, Bernsen & Loewy Llp",FLORIDA
2756,Baltimore,"Puyang & Associates, Llc",MARYLAND
2757,Germantown,"Law Office Of Regina D Domingo, Llc",MARYLAND
2758,Fort Lauderdale,Harry D Polatsek Pa,FLORIDA
2759,Atlanta,"Alston & Bird, Llp",GEORGIA
2760,Boston,"Mintz, Levin, Cohn, Ferris, Glovsky And Popeo",MASSACHUSETTS
2761,Minneapolis,Fordharrison Llp,MINNESOTA
2762,Bristol,"Elliott Lawson & Minor, P.C.",VIRGINIA
2763,Los Angeles,"Law Offices Of Mary Lyn T. Sanga, Apc",CALIFORNIA
2764,Falls Church,"Law Office Of Jeffrey M. Lepon, Pllc",VIRGINIA
2765,St  Louis,"Susan Cho Figenshau, P.C.",MISSOURI
2766,Indianapolis,Bingham Greenebaum Doll Llp,INDIANA
2767,Omaha,"Fitzgerald, Schorr, Barmettler & Brennan, Pc, Llo",NEBRASKA
2768,Richmond,Mccandlish Holton,VIRGINIA
2769,New York,"Law Office Of Andrew D. Park, P.C.",NEW YORK
2770,Germantown,"The Law Office Of Regina D. Domingo,Llc",MARYLAND
2771,Jersey City,Law Offices Of Timothy G. Herrick,NEW JERSEY
2772,Irvine,"Nguyen & Luu, Llp",CALIFORNIA
2773,Bellingham,Cascadia Cross-Border Law,WASHINGTON
2774,Houston,Law Office Imdad A. Seehar P.C.,TEXAS
2775,Philadelphia,"Buchanan, Ingersoll & Rooney Pc",PENNSYLVANIA
2776,Atlanta,Chandler B. Sharma & Associates,GEORGIA
2777,Plainsboro,"K.K. Rastogi, Esq.",NA
2778,Reston,Jacksone Lewis P.C.,VIRGINIA
2779,Charleston,NA,SOUTH CAROLINA
2780,Woodland Hills,"The Wright Law Firm, A Professional Corporation",CALIFORNIA
2781,Houston,Nguyen And Chen Llp,TEXAS
2782,Los Angeles,"Shibata Law Group, P.L.C.",CALIFORNIA
2783,Lomita,Law Office Of Ban Alwardi (Ca204607),CALIFORNIA
2784,Maitland,Beshara Professional Association,FLORIDA
2785,Fremont,Bay Area Immigration Services,CALIFORNIA
2786,Hacienda Heights,NA,CALIFORNIA
2787,Irvine,"Bu Law Group, P.C.",CALIFORNIA
2788,Austin,Foster Llp,NA
2789,Boston,Iandoli Desai & Cronin Pc,MASSACHUSETTS
2790,Houston,Lai Corsini & Lapus Llc,TEXAS
2791,Anchorage,"Law Office Of Lisa H. Donnelley, Llc",ALASKA
2792,Owing Mills,Murthy Law Firm,MARYLAND
2793,Richmond,Sumner Immigration Law Pllc,NA
2794,Bridgeport,"Pullman & Comley, Llc",CONNECTICUT
2795,Phoenix,"Dickinson Wright, Pllc",ARIZONA
2796,Philadelphia,"Green And Spiegel, Llc",PENNSYLVANIA
2797,New York,Glassman & Gadaleta,NEW YORK
2798,San Jose,"Lipson & Pretorius, Llp",CALIFORNIA
2799,Miami Beach,The Law Offices Of Rubin & Bickman,FLORIDA
2800,Phoenix,NA,ARIZONA
2801,New York,Li & Wakida Llp,NEW YORK
2802,Chicago,"J. Aponte & Associates, Llc",ILLINOIS
2803,San Diego,"Fragomen, Del Rey, Bersen & Loewy, Llp",CALIFORNIA
2804,Pasadena,Hanlon Law Group P.C.,CALIFORNIA
2805,Encino,NA,CALIFORNIA
2806,Seattle,Fisher & Phillips Llp,WASHINGTON
2807,Houston,Chamberlain Hrdlicka White Williams & Aughtry,TEXAS
2808,Annandale,"Moon, Park & Associates",VIRGINIA
2809,Santa Ana,Surtida Law Offices Inc.,CALIFORNIA
2810,Chicago,Law Office Of Michael R. Jarecki,ILLINOIS
2811,Coral Gables,"Law Office Of David Estrella, P.A.",FLORIDA
2812,Pittsburgh,Rami Lee Attorney At Law,PENNSYLVANIA
2813,Miami,Akerman Llp,FLORIDA
2814,Tampa,Shutts And Bowen Llp,FLORIDA
2815,New York,"Burke, Stone & Arteficio, Llp",NA
2816,Memphis,Law Offices Of Sheila Starkey Hahn,TENNESSEE
2817,Chicago,Shirley L Wong Ltd.,ILLINOIS
2818,New York,Ozisik Pllc,NEW YORK
2819,Santa Ana,Shirley'S Immigration Service,CALIFORNIA
2820,Iselin,"Pasricha & Patel, Llc",NEW JERSEY
2821,Hawthorne,Law Office Of Meaghan Tuohey-Kay,NA
2822,Atlanta,Baker Donselson Law Firm,GEORGIA
2823,Atlanta,"Fragomen, Del Rey, Bernsen And Loewy Llp",GEORGIA
2824,Sacramento,Law Office Of Thi Do,CALIFORNIA
2825,Milwaukee,Reinhart Boerner Van Deuren S.C.,WISCONSIN
2826,Duluth,"Kim & Im, Llc",GEORGIA
2827,Duluth,"Law Office Of Wie, Llc",GEORGIA
2828,Raleigh,"Ogletree, Deakins, Nash, Smoak And Stewart. P.C.",NORTH CAROLINA
2829,Jackson,"Aymond, Lozier & Arora P.L.C.",MICHIGAN
2830,San Diego,NA,CALIFORNIA
2831,Chicago,Myers And Myers,ILLINOIS
2832,Atlanta,Jackson Lewis Pc,GEORGIA
